yil,aldigi_sehir,sehir,sayi
2015,Edirne,Mersin,146
2015,Edirne,Muğla,118
2015,Edirne,Muş,47
2015,Edirne,Nevşehir,35
2015,Edirne,Niğde,24
2015,Edirne,Ordu,125
2015,Edirne,Osmaniye,51
2015,Edirne,Rize,36
2015,Edirne,Sakarya,146
2015,Edirne,Samsun,142
2015,Edirne,Şanlıurfa,111
2015,Edirne,Siirt,45
2015,Edirne,Sinop,37
2015,Edirne,Şırnak,71
2015,Edirne,Sivas,68
2015,Edirne,Tekirdağ,2701
2015,Edirne,Tokat,69
2015,Edirne,Trabzon,58
2015,Edirne,Tunceli,26
2015,Edirne,Uşak,38
2015,Edirne,Van,138
2015,Edirne,Yalova,55
2015,Edirne,Yozgat,21
2015,Edirne,Zonguldak,101
2015,Elazığ,Adana,540
2015,Elazığ,Adıyaman,281
2015,Elazığ,Afyonkarahisar,86
2015,Elazığ,Ağrı,76
2015,Elazığ,Aksaray,52
2015,Elazığ,Amasya,59
2015,Elazığ,Ankara,1500
2015,Elazığ,Antalya,613
2015,Elazığ,Ardahan,54
2015,Elazığ,Artvin,46
2015,Elazığ,Aydın,213
2015,Elazığ,Balıkesir,194
2015,Elazığ,Bartın,29
2015,Elazığ,Batman,127
2015,Elazığ,Bayburt,41
2015,Elazığ,Bilecik,59
2015,Elazığ,Bingöl,900
2015,Elazığ,Bitlis,127
2015,Elazığ,Bolu,69
2015,Elazığ,Burdur,38
2015,Elazığ,Bursa,524
2015,Elazığ,Çanakkale,101
2015,Elazığ,Çankırı,22
2015,Elazığ,Çorum,71
2015,Elazığ,Denizli,107
2015,Elazığ,Diyarbakır,1142
2015,Elazığ,Düzce,70
2015,Elazığ,Edirne,68
2015,Elazığ,Erzincan,345
2015,Elazığ,Erzurum,364
2015,Elazığ,Eskişehir,153
2015,Elazığ,Gaziantep,392
2015,Elazığ,Giresun,110
2015,Elazığ,Gümüşhane,66
2015,Elazığ,Hakkari,43
2015,Elazığ,Hatay,215
2015,Elazığ,Iğdır,29
2015,Elazığ,Isparta,89
2015,Elazığ,İstanbul,3589
2015,Elazığ,İzmir,845
2015,Elazığ,Kahramanmaraş,331
2015,Elazığ,Karabük,56
2015,Elazığ,Karaman,35
2015,Elazığ,Kars,78
2015,Elazığ,Kastamonu,73
2015,Elazığ,Kayseri,352
2015,Elazığ,Kilis,47
2015,Elazığ,Kırıkkale,61
2015,Elazığ,Kırklareli,33
2015,Elazığ,Kırşehir,70
2015,Elazığ,Kocaeli,406
2015,Elazığ,Konya,281
2015,Elazığ,Kütahya,114
2015,Elazığ,Malatya,2395
2015,Elazığ,Manisa,148
2015,Elazığ,Mardin,146
2015,Elazığ,Mersin,475
2015,Elazığ,Muğla,168
2015,Elazığ,Muş,204
2015,Elazığ,Nevşehir,52
2015,Elazığ,Niğde,43
2015,Elazığ,Ordu,67
2015,Elazığ,Osmaniye,114
2015,Elazığ,Rize,54
2015,Elazığ,Sakarya,127
2015,Elazığ,Samsun,143
2015,Elazığ,Şanlıurfa,308
2015,Elazığ,Siirt,78
2015,Elazığ,Sinop,28
2015,Elazığ,Şırnak,89
2015,Elazığ,Sivas,209
2015,Elazığ,Tekirdağ,144
2015,Elazığ,Tokat,134
2015,Elazığ,Trabzon,117
2015,Elazığ,Tunceli,677
2015,Elazığ,Uşak,24
2015,Elazığ,Van,183
2015,Elazığ,Yalova,58
2015,Elazığ,Yozgat,67
2015,Elazığ,Zonguldak,61
2015,Erzincan,Adana,219
2015,Erzincan,Adıyaman,159
2015,Erzincan,Afyonkarahisar,65
2015,Erzincan,Ağrı,145
2015,Erzincan,Aksaray,45
2015,Erzincan,Amasya,87
2015,Erzincan,Ankara,1039
2015,Erzincan,Antalya,389
2015,Erzincan,Ardahan,34
2015,Erzincan,Artvin,55
2015,Erzincan,Aydın,195
2015,Erzincan,Balıkesir,152
2015,Erzincan,Bartın,25
2015,Erzincan,Batman,89
2015,Erzincan,Bayburt,132
2015,Erzincan,Bilecik,23
2015,Erzincan,Bingöl,90
2015,Erzincan,Bitlis,90
2015,Erzincan,Bolu,28
2015,Erzincan,Burdur,31
2015,Erzincan,Bursa,423
2015,Erzincan,Çanakkale,76
2015,Erzincan,Çankırı,28
2015,Erzincan,Çorum,65
2015,Erzincan,Denizli,83
2015,Erzincan,Diyarbakır,218
2015,Erzincan,Düzce,28
2015,Erzincan,Edirne,40
2015,Erzincan,Elazığ,293
2015,Erzincan,Erzurum,947
2015,Erzincan,Eskişehir,126
2015,Erzincan,Gaziantep,175
2015,Erzincan,Giresun,89
2015,Erzincan,Gümüşhane,419
2015,Erzincan,Hakkari,61
2015,Erzincan,Hatay,143
2015,Erzincan,Iğdır,121
2015,Erzincan,Isparta,50
2015,Erzincan,İstanbul,4819
2015,Erzincan,İzmir,613
2015,Erzincan,Kahramanmaraş,170
2015,Erzincan,Karabük,60
2015,Erzincan,Karaman,25
2015,Erzincan,Kars,97
2015,Erzincan,Kastamonu,39
2015,Erzincan,Kayseri,215
2015,Erzincan,Kilis,26
2015,Erzincan,Kırıkkale,22
2015,Erzincan,Kırklareli,25
2015,Erzincan,Kırşehir,45
2015,Erzincan,Kocaeli,321
2015,Erzincan,Konya,239
2015,Erzincan,Kütahya,50
2015,Erzincan,Malatya,291
2015,Erzincan,Manisa,108
2015,Erzincan,Mardin,130
2015,Erzincan,Mersin,225
2015,Erzincan,Muğla,99
2015,Erzincan,Muş,89
2015,Erzincan,Nevşehir,52
2015,Erzincan,Niğde,61
2015,Erzincan,Ordu,148
2015,Erzincan,Osmaniye,93
2015,Erzincan,Rize,72
2015,Erzincan,Sakarya,133
2015,Erzincan,Samsun,199
2015,Erzincan,Şanlıurfa,195
2015,Erzincan,Siirt,34
2015,Erzincan,Sinop,20
2015,Erzincan,Şırnak,77
2015,Erzincan,Sivas,293
2015,Erzincan,Tekirdağ,154
2015,Erzincan,Tokat,215
2015,Erzincan,Trabzon,272
2015,Erzincan,Tunceli,129
2015,Erzincan,Uşak,39
2015,Erzincan,Van,183
2015,Erzincan,Yalova,68
2015,Erzincan,Yozgat,102
2015,Erzincan,Zonguldak,42
2015,Erzurum,Adana,332
2015,Erzurum,Adıyaman,133
2015,Erzurum,Afyonkarahisar,164
2015,Erzurum,Ağrı,423
2015,Erzurum,Aksaray,98
2015,Erzurum,Amasya,147
2015,Erzurum,Ankara,3275
2015,Erzurum,Antalya,770
2015,Erzurum,Ardahan,276
2015,Erzurum,Artvin,399
2015,Erzurum,Aydın,450
2015,Erzurum,Balıkesir,494
2015,Erzurum,Bartın,50
2015,Erzurum,Batman,99
2015,Erzurum,Bayburt,247
2015,Erzurum,Bilecik,120
2015,Erzurum,Bingöl,131
2015,Erzurum,Bitlis,111
2015,Erzurum,Bolu,93
2015,Erzurum,Burdur,87
2015,Erzurum,Bursa,3457
2015,Erzurum,Çanakkale,183
2015,Erzurum,Çankırı,74
2015,Erzurum,Çorum,123
2015,Erzurum,Denizli,427
2015,Erzurum,Diyarbakır,278
2015,Erzurum,Düzce,129
2015,Erzurum,Edirne,92
2015,Erzurum,Elazığ,221
2015,Erzurum,Erzincan,883
2015,Erzurum,Eskişehir,336
2015,Erzurum,Gaziantep,324
2015,Erzurum,Giresun,305
2015,Erzurum,Gümüşhane,222
2015,Erzurum,Hakkari,64
2015,Erzurum,Hatay,235
2015,Erzurum,Iğdır,279
2015,Erzurum,Isparta,84
2015,Erzurum,İstanbul,9903
2015,Erzurum,İzmir,2778
2015,Erzurum,Kahramanmaraş,244
2015,Erzurum,Karabük,82
2015,Erzurum,Karaman,68
2015,Erzurum,Kars,595
2015,Erzurum,Kastamonu,132
2015,Erzurum,Kayseri,572
2015,Erzurum,Kilis,32
2015,Erzurum,Kırıkkale,67
2015,Erzurum,Kırklareli,201
2015,Erzurum,Kırşehir,92
2015,Erzurum,Kocaeli,2286
2015,Erzurum,Konya,612
2015,Erzurum,Kütahya,123
2015,Erzurum,Malatya,219
2015,Erzurum,Manisa,524
2015,Erzurum,Mardin,128
2015,Erzurum,Mersin,346
2015,Erzurum,Muğla,256
2015,Erzurum,Muş,233
2015,Erzurum,Nevşehir,148
2015,Erzurum,Niğde,101
2015,Erzurum,Ordu,299
2015,Erzurum,Osmaniye,149
2015,Erzurum,Rize,693
2015,Erzurum,Sakarya,560
2015,Erzurum,Samsun,537
2015,Erzurum,Şanlıurfa,412
2015,Erzurum,Siirt,44
2015,Erzurum,Sinop,80
2015,Erzurum,Şırnak,88
2015,Erzurum,Sivas,250
2015,Erzurum,Tekirdağ,1231
2015,Erzurum,Tokat,228
2015,Erzurum,Trabzon,743
2015,Erzurum,Tunceli,50
2015,Erzurum,Uşak,98
2015,Erzurum,Van,285
2015,Erzurum,Yalova,420
2015,Erzurum,Yozgat,143
2015,Erzurum,Zonguldak,136
2015,Eskişehir,Adana,289
2015,Eskişehir,Adıyaman,65
2015,Eskişehir,Afyonkarahisar,1138
2015,Eskişehir,Ağrı,188
2015,Eskişehir,Aksaray,78
2015,Eskişehir,Amasya,109
2015,Eskişehir,Ankara,3732
2015,Eskişehir,Antalya,1118
2015,Eskişehir,Ardahan,23
2015,Eskişehir,Artvin,82
2015,Eskişehir,Aydın,503
2015,Eskişehir,Balıkesir,686
2015,Eskişehir,Bartın,65
2015,Eskişehir,Batman,104
2015,Eskişehir,Bayburt,18
2015,Eskişehir,Bilecik,1061
2015,Eskişehir,Bingöl,36
2015,Eskişehir,Bitlis,71
2015,Eskişehir,Bolu,134
2015,Eskişehir,Burdur,85
2015,Eskişehir,Bursa,1502
2015,Eskişehir,Çanakkale,294
2015,Eskişehir,Çankırı,69
2015,Eskişehir,Çorum,114
2015,Eskişehir,Denizli,325
2015,Eskişehir,Diyarbakır,238
2015,Eskişehir,Düzce,117
2015,Eskişehir,Edirne,103
2015,Eskişehir,Elazığ,144
2015,Eskişehir,Erzincan,79
2015,Eskişehir,Erzurum,166
2015,Eskişehir,Gaziantep,239
2015,Eskişehir,Giresun,103
2015,Eskişehir,Gümüşhane,31
2015,Eskişehir,Hakkari,65
2015,Eskişehir,Hatay,227
2015,Eskişehir,Iğdır,48
2015,Eskişehir,Isparta,218
2015,Eskişehir,İstanbul,3624
2015,Eskişehir,İzmir,1616
2015,Eskişehir,Kahramanmaraş,158
2015,Eskişehir,Karabük,182
2015,Eskişehir,Karaman,46
2015,Eskişehir,Kars,106
2015,Eskişehir,Kastamonu,87
2015,Eskişehir,Kayseri,392
2015,Eskişehir,Kilis,27
2015,Eskişehir,Kırıkkale,138
2015,Eskişehir,Kırklareli,109
2015,Eskişehir,Kırşehir,58
2015,Eskişehir,Kocaeli,828
2015,Eskişehir,Konya,899
2015,Eskişehir,Kütahya,1054
2015,Eskişehir,Malatya,196
2015,Eskişehir,Manisa,429
2015,Eskişehir,Mardin,151
2015,Eskişehir,Mersin,398
2015,Eskişehir,Muğla,532
2015,Eskişehir,Muş,71
2015,Eskişehir,Nevşehir,85
2015,Eskişehir,Niğde,110
2015,Eskişehir,Ordu,156
2015,Eskişehir,Osmaniye,79
2015,Eskişehir,Rize,63
2015,Eskişehir,Sakarya,453
2015,Eskişehir,Samsun,390
2015,Eskişehir,Şanlıurfa,357
2015,Eskişehir,Siirt,74
2015,Eskişehir,Sinop,62
2015,Eskişehir,Şırnak,77
2015,Eskişehir,Sivas,166
2015,Eskişehir,Tekirdağ,286
2015,Eskişehir,Tokat,142
2015,Eskişehir,Trabzon,151
2015,Eskişehir,Tunceli,36
2015,Eskişehir,Uşak,160
2015,Eskişehir,Van,272
2015,Eskişehir,Yalova,122
2015,Eskişehir,Yozgat,80
2015,Eskişehir,Zonguldak,209
2015,Gaziantep,Adana,2322
2015,Gaziantep,Adıyaman,2086
2015,Gaziantep,Afyonkarahisar,225
2015,Gaziantep,Ağrı,165
2015,Gaziantep,Aksaray,164
2015,Gaziantep,Amasya,129
2015,Gaziantep,Ankara,2605
2015,Gaziantep,Antalya,2564
2015,Gaziantep,Ardahan,69
2015,Gaziantep,Artvin,72
2015,Gaziantep,Aydın,405
2015,Gaziantep,Balıkesir,398
2015,Gaziantep,Bartın,44
2015,Gaziantep,Batman,307
2015,Gaziantep,Bayburt,79
2015,Gaziantep,Bilecik,59
2015,Gaziantep,Bingöl,171
2015,Gaziantep,Bitlis,165
2015,Gaziantep,Bolu,120
2015,Gaziantep,Burdur,109
2015,Gaziantep,Bursa,816
2015,Gaziantep,Çanakkale,161
2015,Gaziantep,Çankırı,72
2015,Gaziantep,Çorum,118
2015,Gaziantep,Denizli,337
2015,Gaziantep,Diyarbakır,745
2015,Gaziantep,Düzce,59
2015,Gaziantep,Edirne,92
2015,Gaziantep,Elazığ,610
2015,Gaziantep,Erzincan,157
2015,Gaziantep,Erzurum,312
2015,Gaziantep,Eskişehir,299
2015,Gaziantep,Giresun,186
2015,Gaziantep,Gümüşhane,258
2015,Gaziantep,Hakkari,123
2015,Gaziantep,Hatay,2259
2015,Gaziantep,Iğdır,43
2015,Gaziantep,Isparta,227
2015,Gaziantep,İstanbul,5121
2015,Gaziantep,İzmir,1431
2015,Gaziantep,Kahramanmaraş,3328
2015,Gaziantep,Karabük,111
2015,Gaziantep,Karaman,130
2015,Gaziantep,Kars,151
2015,Gaziantep,Kastamonu,109
2015,Gaziantep,Kayseri,554
2015,Gaziantep,Kilis,2251
2015,Gaziantep,Kırıkkale,109
2015,Gaziantep,Kırklareli,108
2015,Gaziantep,Kırşehir,130
2015,Gaziantep,Kocaeli,599
2015,Gaziantep,Konya,794
2015,Gaziantep,Kütahya,135
2015,Gaziantep,Malatya,908
2015,Gaziantep,Manisa,258
2015,Gaziantep,Mardin,543
2015,Gaziantep,Mersin,2423
2015,Gaziantep,Muğla,577
2015,Gaziantep,Muş,112
2015,Gaziantep,Nevşehir,144
2015,Gaziantep,Niğde,266
2015,Gaziantep,Ordu,98
2015,Gaziantep,Osmaniye,1436
2015,Gaziantep,Rize,102
2015,Gaziantep,Sakarya,167
2015,Gaziantep,Samsun,268
2015,Gaziantep,Şanlıurfa,4524
2015,Gaziantep,Siirt,240
2015,Gaziantep,Sinop,42
2015,Gaziantep,Şırnak,482
2015,Gaziantep,Sivas,306
2015,Gaziantep,Tekirdağ,266
2015,Gaziantep,Tokat,179
2015,Gaziantep,Trabzon,214
2015,Gaziantep,Tunceli,151
2015,Gaziantep,Uşak,129
2015,Gaziantep,Van,476
2015,Gaziantep,Yalova,84
2015,Gaziantep,Yozgat,173
2015,Gaziantep,Zonguldak,97
2015,Giresun,Adana,130
2015,Giresun,Adıyaman,55
2015,Giresun,Afyonkarahisar,64
2015,Giresun,Ağrı,102
2015,Giresun,Aksaray,33
2015,Giresun,Amasya,91
2015,Giresun,Ankara,952
2015,Giresun,Antalya,288
2015,Giresun,Ardahan,49
2015,Giresun,Artvin,147
2015,Giresun,Aydın,116
2015,Giresun,Balıkesir,153
2015,Giresun,Bartın,30
2015,Giresun,Batman,55
2015,Giresun,Bayburt,96
2015,Giresun,Bilecik,31
2015,Giresun,Bingöl,28
2015,Giresun,Bitlis,28
2015,Giresun,Bolu,61
2015,Giresun,Burdur,32
2015,Giresun,Bursa,1251
2015,Giresun,Çanakkale,104
2015,Giresun,Çankırı,28
2015,Giresun,Çorum,92
2015,Giresun,Denizli,85
2015,Giresun,Diyarbakır,73
2015,Giresun,Düzce,102
2015,Giresun,Edirne,38
2015,Giresun,Elazığ,92
2015,Giresun,Erzincan,108
2015,Giresun,Erzurum,434
2015,Giresun,Eskişehir,136
2015,Giresun,Gaziantep,116
2015,Giresun,Gümüşhane,448
2015,Giresun,Hakkari,24
2015,Giresun,Hatay,109
2015,Giresun,Iğdır,42
2015,Giresun,Isparta,45
2015,Giresun,İstanbul,11814
2015,Giresun,İzmir,377
2015,Giresun,Kahramanmaraş,121
2015,Giresun,Karabük,99
2015,Giresun,Karaman,24
2015,Giresun,Kars,89
2015,Giresun,Kastamonu,86
2015,Giresun,Kayseri,136
2015,Giresun,Kilis,12
2015,Giresun,Kırıkkale,30
2015,Giresun,Kırklareli,50
2015,Giresun,Kırşehir,30
2015,Giresun,Kocaeli,1860
2015,Giresun,Konya,209
2015,Giresun,Kütahya,50
2015,Giresun,Malatya,79
2015,Giresun,Manisa,125
2015,Giresun,Mardin,53
2015,Giresun,Mersin,140
2015,Giresun,Muğla,116
2015,Giresun,Muş,37
2015,Giresun,Nevşehir,44
2015,Giresun,Niğde,28
2015,Giresun,Ordu,1273
2015,Giresun,Osmaniye,60
2015,Giresun,Rize,276
2015,Giresun,Sakarya,299
2015,Giresun,Samsun,1024
2015,Giresun,Şanlıurfa,89
2015,Giresun,Siirt,32
2015,Giresun,Sinop,74
2015,Giresun,Şırnak,68
2015,Giresun,Sivas,238
2015,Giresun,Tekirdağ,151
2015,Giresun,Tokat,193
2015,Giresun,Trabzon,1223
2015,Giresun,Tunceli,16
2015,Giresun,Uşak,22
2015,Giresun,Van,117
2015,Giresun,Yalova,93
2015,Giresun,Yozgat,57
2015,Giresun,Zonguldak,160
2015,Gümüşhane,Adana,118
2015,Gümüşhane,Adıyaman,55
2015,Gümüşhane,Afyonkarahisar,72
2015,Gümüşhane,Ağrı,70
2015,Gümüşhane,Aksaray,52
2015,Gümüşhane,Amasya,61
2015,Gümüşhane,Ankara,1497
2015,Gümüşhane,Antalya,444
2015,Gümüşhane,Ardahan,19
2015,Gümüşhane,Artvin,37
2015,Gümüşhane,Aydın,61
2015,Gümüşhane,Balıkesir,114
2015,Gümüşhane,Bartın,19
2015,Gümüşhane,Batman,40
2015,Gümüşhane,Bayburt,169
2015,Gümüşhane,Bilecik,30
2015,Gümüşhane,Bingöl,40
2015,Gümüşhane,Bitlis,33
2015,Gümüşhane,Bolu,19
2015,Gümüşhane,Burdur,28
2015,Gümüşhane,Bursa,744
2015,Gümüşhane,Çanakkale,55
2015,Gümüşhane,Çankırı,16
2015,Gümüşhane,Çorum,59
2015,Gümüşhane,Denizli,50
2015,Gümüşhane,Diyarbakır,64
2015,Gümüşhane,Düzce,42
2015,Gümüşhane,Edirne,52
2015,Gümüşhane,Elazığ,46
2015,Gümüşhane,Erzincan,833
2015,Gümüşhane,Erzurum,384
2015,Gümüşhane,Eskişehir,69
2015,Gümüşhane,Gaziantep,70
2015,Gümüşhane,Giresun,541
2015,Gümüşhane,Hakkari,11
2015,Gümüşhane,Hatay,100
2015,Gümüşhane,Iğdır,24
2015,Gümüşhane,Isparta,87
2015,Gümüşhane,İstanbul,5297
2015,Gümüşhane,İzmir,555
2015,Gümüşhane,Kahramanmaraş,89
2015,Gümüşhane,Karabük,53
2015,Gümüşhane,Karaman,24
2015,Gümüşhane,Kars,29
2015,Gümüşhane,Kastamonu,41
2015,Gümüşhane,Kayseri,141
2015,Gümüşhane,Kilis,4
2015,Gümüşhane,Kırıkkale,25
2015,Gümüşhane,Kırklareli,130
2015,Gümüşhane,Kırşehir,62
2015,Gümüşhane,Kocaeli,1081
2015,Gümüşhane,Konya,164
2015,Gümüşhane,Kütahya,38
2015,Gümüşhane,Malatya,66
2015,Gümüşhane,Manisa,58
2015,Gümüşhane,Mardin,47
2015,Gümüşhane,Mersin,181
2015,Gümüşhane,Muğla,54
2015,Gümüşhane,Muş,20
2015,Gümüşhane,Nevşehir,23
2015,Gümüşhane,Niğde,43
2015,Gümüşhane,Ordu,200
2015,Gümüşhane,Osmaniye,82
2015,Gümüşhane,Rize,179
2015,Gümüşhane,Sakarya,115
2015,Gümüşhane,Samsun,413
2015,Gümüşhane,Şanlıurfa,67
2015,Gümüşhane,Siirt,19
2015,Gümüşhane,Sinop,28
2015,Gümüşhane,Şırnak,24
2015,Gümüşhane,Sivas,91
2015,Gümüşhane,Tekirdağ,137
2015,Gümüşhane,Tokat,99
2015,Gümüşhane,Trabzon,1554
2015,Gümüşhane,Tunceli,10
2015,Gümüşhane,Uşak,33
2015,Gümüşhane,Van,75
2015,Gümüşhane,Yalova,18
2015,Gümüşhane,Yozgat,66
2015,Gümüşhane,Zonguldak,77
2015,Hakkari,Adana,182
2015,Hakkari,Adıyaman,81
2015,Hakkari,Afyonkarahisar,66
2015,Hakkari,Ağrı,112
2015,Hakkari,Aksaray,26
2015,Hakkari,Amasya,36
2015,Hakkari,Ankara,871
2015,Hakkari,Antalya,357
2015,Hakkari,Ardahan,21
2015,Hakkari,Artvin,17
2015,Hakkari,Aydın,159
2015,Hakkari,Balıkesir,149
2015,Hakkari,Bartın,14
2015,Hakkari,Batman,67
2015,Hakkari,Bayburt,6
2015,Hakkari,Bilecik,18
2015,Hakkari,Bingöl,55
2015,Hakkari,Bitlis,68
2015,Hakkari,Bolu,38
2015,Hakkari,Burdur,46
2015,Hakkari,Bursa,293
2015,Hakkari,Çanakkale,55
2015,Hakkari,Çankırı,14
2015,Hakkari,Çorum,45
2015,Hakkari,Denizli,115
2015,Hakkari,Diyarbakır,206
2015,Hakkari,Düzce,37
2015,Hakkari,Edirne,53
2015,Hakkari,Elazığ,86
2015,Hakkari,Erzincan,58
2015,Hakkari,Erzurum,96
2015,Hakkari,Eskişehir,93
2015,Hakkari,Gaziantep,154
2015,Hakkari,Giresun,30
2015,Hakkari,Gümüşhane,28
2015,Hakkari,Hatay,152
2015,Hakkari,Iğdır,54
2015,Hakkari,Isparta,131
2015,Hakkari,İstanbul,1839
2015,Hakkari,İzmir,437
2015,Hakkari,Kahramanmaraş,123
2015,Hakkari,Karabük,23
2015,Hakkari,Karaman,26
2015,Hakkari,Kars,97
2015,Hakkari,Kastamonu,44
2015,Hakkari,Kayseri,104
2015,Hakkari,Kilis,15
2015,Hakkari,Kırıkkale,29
2015,Hakkari,Kırklareli,49
2015,Hakkari,Kırşehir,19
2015,Hakkari,Kocaeli,159
2015,Hakkari,Konya,175
2015,Hakkari,Kütahya,33
2015,Hakkari,Malatya,95
2015,Hakkari,Manisa,113
2015,Hakkari,Mardin,75
2015,Hakkari,Mersin,503
2015,Hakkari,Muğla,80
2015,Hakkari,Muş,58
2015,Hakkari,Nevşehir,21
2015,Hakkari,Niğde,38
2015,Hakkari,Ordu,50
2015,Hakkari,Osmaniye,39
2015,Hakkari,Rize,31
2015,Hakkari,Sakarya,96
2015,Hakkari,Samsun,114
2015,Hakkari,Şanlıurfa,139
2015,Hakkari,Siirt,66
2015,Hakkari,Sinop,23
2015,Hakkari,Şırnak,159
2015,Hakkari,Sivas,104
2015,Hakkari,Tekirdağ,172
2015,Hakkari,Tokat,60
2015,Hakkari,Trabzon,60
2015,Hakkari,Tunceli,68
2015,Hakkari,Uşak,28
2015,Hakkari,Van,3427
2015,Hakkari,Yalova,18
2015,Hakkari,Yozgat,42
2015,Hakkari,Zonguldak,43
2015,Hatay,Adana,2800
2015,Hatay,Adıyaman,443
2015,Hatay,Afyonkarahisar,233
2015,Hatay,Ağrı,151
2015,Hatay,Aksaray,179
2015,Hatay,Amasya,119
2015,Hatay,Ankara,2613
2015,Hatay,Antalya,3130
2015,Hatay,Ardahan,62
2015,Hatay,Artvin,78
2015,Hatay,Aydın,536
2015,Hatay,Balıkesir,257
2015,Hatay,Bartın,68
2015,Hatay,Batman,215
2015,Hatay,Bayburt,58
2015,Hatay,Bilecik,82
2015,Hatay,Bingöl,122
2015,Hatay,Bitlis,138
2015,Hatay,Bolu,134
2015,Hatay,Burdur,192
2015,Hatay,Bursa,562
2015,Hatay,Çanakkale,213
2015,Hatay,Çankırı,75
2015,Hatay,Çorum,107
2015,Hatay,Denizli,295
2015,Hatay,Diyarbakır,632
2015,Hatay,Düzce,87
2015,Hatay,Edirne,153
2015,Hatay,Elazığ,423
2015,Hatay,Erzincan,147
2015,Hatay,Erzurum,252
2015,Hatay,Eskişehir,406
2015,Hatay,Gaziantep,2452
2015,Hatay,Giresun,189
2015,Hatay,Gümüşhane,159
2015,Hatay,Hakkari,134
2015,Hatay,Iğdır,40
2015,Hatay,Isparta,263
2015,Hatay,İstanbul,6138
2015,Hatay,İzmir,1495
2015,Hatay,Kahramanmaraş,1439
2015,Hatay,Karabük,257
2015,Hatay,Karaman,131
2015,Hatay,Kars,101
2015,Hatay,Kastamonu,143
2015,Hatay,Kayseri,454
2015,Hatay,Kilis,488
2015,Hatay,Kırıkkale,114
2015,Hatay,Kırklareli,109
2015,Hatay,Kırşehir,135
2015,Hatay,Kocaeli,681
2015,Hatay,Konya,747
2015,Hatay,Kütahya,163
2015,Hatay,Malatya,510
2015,Hatay,Manisa,263
2015,Hatay,Mardin,405
2015,Hatay,Mersin,2354
2015,Hatay,Muğla,898
2015,Hatay,Muş,156
2015,Hatay,Nevşehir,150
2015,Hatay,Niğde,282
2015,Hatay,Ordu,110
2015,Hatay,Osmaniye,1535
2015,Hatay,Rize,80
2015,Hatay,Sakarya,201
2015,Hatay,Samsun,259
2015,Hatay,Şanlıurfa,1245
2015,Hatay,Siirt,155
2015,Hatay,Sinop,63
2015,Hatay,Şırnak,209
2015,Hatay,Sivas,333
2015,Hatay,Tekirdağ,224
2015,Hatay,Tokat,158
2015,Hatay,Trabzon,222
2015,Hatay,Tunceli,130
2015,Hatay,Uşak,121
2015,Hatay,Van,289
2015,Hatay,Yalova,89
2015,Hatay,Yozgat,136
2015,Hatay,Zonguldak,148
2015,Iğdır,Adana,68
2015,Iğdır,Adıyaman,40
2015,Iğdır,Afyonkarahisar,70
2015,Iğdır,Ağrı,461
2015,Iğdır,Aksaray,30
2015,Iğdır,Amasya,37
2015,Iğdır,Ankara,607
2015,Iğdır,Antalya,212
2015,Iğdır,Ardahan,116
2015,Iğdır,Artvin,32
2015,Iğdır,Aydın,139
2015,Iğdır,Balıkesir,92
2015,Iğdır,Bartın,11
2015,Iğdır,Batman,49
2015,Iğdır,Bayburt,43
2015,Iğdır,Bilecik,43
2015,Iğdır,Bingöl,46
2015,Iğdır,Bitlis,27
2015,Iğdır,Bolu,42
2015,Iğdır,Burdur,17
2015,Iğdır,Bursa,342
2015,Iğdır,Çanakkale,59
2015,Iğdır,Çankırı,28
2015,Iğdır,Çorum,28
2015,Iğdır,Denizli,67
2015,Iğdır,Diyarbakır,105
2015,Iğdır,Düzce,49
2015,Iğdır,Edirne,117
2015,Iğdır,Elazığ,48
2015,Iğdır,Erzincan,115
2015,Iğdır,Erzurum,469
2015,Iğdır,Eskişehir,95
2015,Iğdır,Gaziantep,85
2015,Iğdır,Giresun,53
2015,Iğdır,Gümüşhane,64
2015,Iğdır,Hakkari,38
2015,Iğdır,Hatay,53
2015,Iğdır,Isparta,60
2015,Iğdır,İstanbul,2782
2015,Iğdır,İzmir,447
2015,Iğdır,Kahramanmaraş,71
2015,Iğdır,Karabük,26
2015,Iğdır,Karaman,14
2015,Iğdır,Kars,362
2015,Iğdır,Kastamonu,44
2015,Iğdır,Kayseri,93
2015,Iğdır,Kilis,8
2015,Iğdır,Kırıkkale,32
2015,Iğdır,Kırklareli,49
2015,Iğdır,Kırşehir,14
2015,Iğdır,Kocaeli,382
2015,Iğdır,Konya,128
2015,Iğdır,Kütahya,53
2015,Iğdır,Malatya,39
2015,Iğdır,Manisa,189
2015,Iğdır,Mardin,45
2015,Iğdır,Mersin,107
2015,Iğdır,Muğla,95
2015,Iğdır,Muş,35
2015,Iğdır,Nevşehir,37
2015,Iğdır,Niğde,30
2015,Iğdır,Ordu,57
2015,Iğdır,Osmaniye,42
2015,Iğdır,Rize,38
2015,Iğdır,Sakarya,114
2015,Iğdır,Samsun,106
2015,Iğdır,Şanlıurfa,59
2015,Iğdır,Siirt,21
2015,Iğdır,Sinop,40
2015,Iğdır,Şırnak,44
2015,Iğdır,Sivas,51
2015,Iğdır,Tekirdağ,317
2015,Iğdır,Tokat,81
2015,Iğdır,Trabzon,98
2015,Iğdır,Tunceli,13
2015,Iğdır,Uşak,41
2015,Iğdır,Van,219
2015,Iğdır,Yalova,59
