"yil","aldigi_sehir","sehir","sayi"
"","","Göç Alan:Afyonkarahisar","36"
"","","Göç Alan:Ağrı","58"
"","","Göç Alan:Aksaray","12"
"","","Göç Alan:Amasya","38"
"","","Göç Alan:Ankara","936"
"","","Göç Alan:Antalya","147"
"","","Göç Alan:Ardahan","60"
"","","Göç Alan:Artvin","0"
"","","Göç Alan:Aydın","77"
"","","Göç Alan:Balıkesir","87"
"","","Göç Alan:Bartın","17"
"","","Göç Alan:Batman","21"
"","","Göç Alan:Bayburt","26"
"","","Göç Alan:Bilecik","27"
"","","Göç Alan:Bingöl","45"
"","","Göç Alan:Bitlis","15"
"","","Göç Alan:Bolu","24"
"","","Göç Alan:Burdur","10"
"","","Göç Alan:Bursa","1261"
"","","Göç Alan:Çanakkale","68"
"","","Göç Alan:Çankırı","25"
"","","Göç Alan:Çorum","34"
"","","Göç Alan:Denizli","52"
"","","Göç Alan:Diyarbakır","54"
"","","Göç Alan:Düzce","27"
"","","Göç Alan:Edirne","23"
"","","Göç Alan:Elazığ","50"
"","","Göç Alan:Erzincan","38"
"","","Göç Alan:Erzurum","458"
"","","Göç Alan:Eskişehir","122"
"","","Göç Alan:Gaziantep","51"
"","","Göç Alan:Giresun","161"
"","","Göç Alan:Gümüşhane","44"
"","","Göç Alan:Hakkari","10"
"","","Göç Alan:Hatay","50"
"","","Göç Alan:Iğdır","22"
"","","Göç Alan:Isparta","33"
"","","Göç Alan:İstanbul","1491"
"","","Göç Alan:İzmir","328"
"","","Göç Alan:Kahramanmaraş","48"
"","","Göç Alan:Karabük","50"
"","","Göç Alan:Karaman","17"
"","","Göç Alan:Kars","55"
"","","Göç Alan:Kastamonu","47"
"","","Göç Alan:Kayseri","57"
"","","Göç Alan:Kilis","10"
"","","Göç Alan:Kırıkkale","26"
"","","Göç Alan:Kırklareli","23"
"","","Göç Alan:Kırşehir","22"
"","","Göç Alan:Kocaeli","601"
"","","Göç Alan:Konya","105"
"","","Göç Alan:Kütahya","42"
"","","Göç Alan:Malatya","43"
"","","Göç Alan:Manisa","60"
"","","Göç Alan:Mardin","23"
"","","Göç Alan:Mersin","90"
"","","Göç Alan:Muğla","68"
"","","Göç Alan:Muş","25"
"","","Göç Alan:Nevşehir","34"
"","","Göç Alan:Niğde","20"
"","","Göç Alan:Ordu","163"
"","","Göç Alan:Osmaniye","38"
"","","Göç Alan:Rize","755"
"","","Göç Alan:Sakarya","125"
"","","Göç Alan:Samsun","442"
"","","Göç Alan:Şanlıurfa","27"
"","","Göç Alan:Siirt","24"
"","","Göç Alan:Sinop","33"
"","","Göç Alan:Şırnak","35"
"","","Göç Alan:Sivas","29"
"","","Göç Alan:Tekirdağ","62"
"","","Göç Alan:Tokat","49"
"","","Göç Alan:Trabzon","554"
"","","Göç Alan:Tunceli","4"
"","","Göç Alan:Uşak","20"
"","","Göç Alan:Van","51"
"","","Göç Alan:Yalova","85"
"","","Göç Alan:Yozgat","24"
"","","Göç Alan:Zonguldak","46"
"","Aydın-9","Göç Alan:Adana","384"
"","","Göç Alan:Adıyaman","142"
"","","Göç Alan:Afyonkarahisar","520"
"","","Göç Alan:Ağrı","213"
"","","Göç Alan:Aksaray","97"
"","","Göç Alan:Amasya","87"
"","","Göç Alan:Ankara","1871"
"","","Göç Alan:Antalya","1280"
"","","Göç Alan:Ardahan","29"
"","","Göç Alan:Artvin","74"
"","","Göç Alan:Aydın","0"
"","","Göç Alan:Balıkesir","665"
"","","Göç Alan:Bartın","35"
"","","Göç Alan:Batman","174"
"","","Göç Alan:Bayburt","21"
"","","Göç Alan:Bilecik","75"
"","","Göç Alan:Bingöl","44"
"","","Göç Alan:Bitlis","106"
"","","Göç Alan:Bolu","66"
"","","Göç Alan:Burdur","227"
"","","Göç Alan:Bursa","743"
"","","Göç Alan:Çanakkale","392"
"","","Göç Alan:Çankırı","60"
"","","Göç Alan:Çorum","128"
"","","Göç Alan:Denizli","2396"
"","","Göç Alan:Diyarbakır","258"
"","","Göç Alan:Düzce","67"
"","","Göç Alan:Edirne","122"
"","","Göç Alan:Elazığ","153"
"","","Göç Alan:Erzincan","151"
"","","Göç Alan:Erzurum","259"
"","","Göç Alan:Eskişehir","443"
"","","Göç Alan:Gaziantep","237"
"","","Göç Alan:Giresun","93"
"","","Göç Alan:Gümüşhane","77"
"","","Göç Alan:Hakkari","39"
"","","Göç Alan:Hatay","320"
"","","Göç Alan:Iğdır","61"
"","","Göç Alan:Isparta","452"
"","","Göç Alan:İstanbul","3624"
"","","Göç Alan:İzmir","6031"
"","","Göç Alan:Kahramanmaraş","176"
"","","Göç Alan:Karabük","98"
"","","Göç Alan:Karaman","77"
"","","Göç Alan:Kars","92"
"","","Göç Alan:Kastamonu","100"
"","","Göç Alan:Kayseri","244"
"","","Göç Alan:Kilis","17"
"","","Göç Alan:Kırıkkale","91"
"","","Göç Alan:Kırklareli","84"
"","","Göç Alan:Kırşehir","65"
"","","Göç Alan:Kocaeli","472"
"","","Göç Alan:Konya","764"
"","","Göç Alan:Kütahya","311"
"","","Göç Alan:Malatya","147"
"","","Göç Alan:Manisa","997"
"","","Göç Alan:Mardin","167"
"","","Göç Alan:Mersin","323"
"","","Göç Alan:Muğla","2843"
"","","Göç Alan:Muş","172"
"","","Göç Alan:Nevşehir","64"
"","","Göç Alan:Niğde","87"
"","","Göç Alan:Ordu","133"
"","","Göç Alan:Osmaniye","83"
"","","Göç Alan:Rize","74"
"","","Göç Alan:Sakarya","169"
"","","Göç Alan:Samsun","215"
"","","Göç Alan:Şanlıurfa","263"
"","","Göç Alan:Siirt","87"
"","","Göç Alan:Sinop","35"
"","","Göç Alan:Şırnak","103"
"","","Göç Alan:Sivas","172"
"","","Göç Alan:Tekirdağ","236"
"","","Göç Alan:Tokat","148"
"","","Göç Alan:Trabzon","177"
"","","Göç Alan:Tunceli","84"
"","","Göç Alan:Uşak","244"
"","","Göç Alan:Van","230"
"","","Göç Alan:Yalova","96"
"","","Göç Alan:Yozgat","92"
"","","Göç Alan:Zonguldak","148"
"","Balıkesir-10","Göç Alan:Adana","223"
"","","Göç Alan:Adıyaman","78"
"","","Göç Alan:Afyonkarahisar","273"
"","","Göç Alan:Ağrı","180"
"","","Göç Alan:Aksaray","124"
"","","Göç Alan:Amasya","347"
"","","Göç Alan:Ankara","2492"
"","","Göç Alan:Antalya","795"
"","","Göç Alan:Ardahan","31"
"","","Göç Alan:Artvin","55"
"","","Göç Alan:Aydın","672"
"","","Göç Alan:Balıkesir","0"
"","","Göç Alan:Bartın","80"
"","","Göç Alan:Batman","98"
"","","Göç Alan:Bayburt","30"
"","","Göç Alan:Bilecik","201"
"","","Göç Alan:Bingöl","128"
"","","Göç Alan:Bitlis","140"
"","","Göç Alan:Bolu","114"
"","","Göç Alan:Burdur","96"
"","","Göç Alan:Bursa","4130"
"","","Göç Alan:Çanakkale","2011"
"","","Göç Alan:Çankırı","79"
"","","Göç Alan:Çorum","115"
"","","Göç Alan:Denizli","409"
"","","Göç Alan:Diyarbakır","356"
"","","Göç Alan:Düzce","135"
"","","Göç Alan:Edirne","297"
"","","Göç Alan:Elazığ","181"
"","","Göç Alan:Erzincan","138"
"","","Göç Alan:Erzurum","309"
"","","Göç Alan:Eskişehir","832"
"","","Göç Alan:Gaziantep","309"
"","","Göç Alan:Giresun","118"
"","","Göç Alan:Gümüşhane","120"
"","","Göç Alan:Hakkari","127"
"","","Göç Alan:Hatay","234"
"","","Göç Alan:Iğdır","110"
"","","Göç Alan:Isparta","219"
"","","Göç Alan:İstanbul","7374"
"","","Göç Alan:İzmir","4201"
"","","Göç Alan:Kahramanmaraş","121"
"","","Göç Alan:Karabük","143"
"","","Göç Alan:Karaman","46"
"","","Göç Alan:Kars","138"
"","","Göç Alan:Kastamonu","178"
"","","Göç Alan:Kayseri","311"
"","","Göç Alan:Kilis","45"
"","","Göç Alan:Kırıkkale","112"
"","","Göç Alan:Kırklareli","264"
"","","Göç Alan:Kırşehir","86"
"","","Göç Alan:Kocaeli","1108"
"","","Göç Alan:Konya","612"
"","","Göç Alan:Kütahya","680"
"","","Göç Alan:Malatya","187"
"","","Göç Alan:Manisa","2301"
"","","Göç Alan:Mardin","217"
"","","Göç Alan:Mersin","277"
"","","Göç Alan:Muğla","537"
"","","Göç Alan:Muş","130"
"","","Göç Alan:Nevşehir","78"
"","","Göç Alan:Niğde","80"
"","","Göç Alan:Ordu","155"
"","","Göç Alan:Osmaniye","106"
"","","Göç Alan:Rize","116"
"","","Göç Alan:Sakarya","397"
"","","Göç Alan:Samsun","310"
"","","Göç Alan:Şanlıurfa","270"
"","","Göç Alan:Siirt","69"
"","","Göç Alan:Sinop","71"
"","","Göç Alan:Şırnak","200"
"","","Göç Alan:Sivas","202"
"","","Göç Alan:Tekirdağ","742"
"","","Göç Alan:Tokat","154"
"","","Göç Alan:Trabzon","345"
"","","Göç Alan:Tunceli","98"
"","","Göç Alan:Uşak","177"
"","","Göç Alan:Van","266"
"","","Göç Alan:Yalova","265"
"","","Göç Alan:Yozgat","120"
"","","Göç Alan:Zonguldak","243"
"","Bartın-74","Göç Alan:Adana","52"
"","","Göç Alan:Adıyaman","25"
"","","Göç Alan:Afyonkarahisar","28"
"","","Göç Alan:Ağrı","18"
"","","Göç Alan:Aksaray","23"
"","","Göç Alan:Amasya","27"
"","","Göç Alan:Ankara","968"
"","","Göç Alan:Antalya","136"
"","","Göç Alan:Ardahan","7"
"","","Göç Alan:Artvin","16"
"","","Göç Alan:Aydın","54"
"","","Göç Alan:Balıkesir","110"
"","","Göç Alan:Bartın","0"
"","","Göç Alan:Batman","19"
"","","Göç Alan:Bayburt","7"
"","","Göç Alan:Bilecik","26"
"","","Göç Alan:Bingöl","16"
"","","Göç Alan:Bitlis","20"
"","","Göç Alan:Bolu","178"
"","","Göç Alan:Burdur","9"
"","","Göç Alan:Bursa","221"
"","","Göç Alan:Çanakkale","81"
"","","Göç Alan:Çankırı","52"
"","","Göç Alan:Çorum","38"
"","","Göç Alan:Denizli","56"
"","","Göç Alan:Diyarbakır","27"
"","","Göç Alan:Düzce","71"
"","","Göç Alan:Edirne","31"
"","","Göç Alan:Elazığ","28"
"","","Göç Alan:Erzincan","18"
"","","Göç Alan:Erzurum","48"
"","","Göç Alan:Eskişehir","87"
"","","Göç Alan:Gaziantep","35"
"","","Göç Alan:Giresun","55"
"","","Göç Alan:Gümüşhane","21"
"","","Göç Alan:Hakkari","2"
"","","Göç Alan:Hatay","63"
"","","Göç Alan:Iğdır","6"
"","","Göç Alan:Isparta","16"
"","","Göç Alan:İstanbul","2694"
"","","Göç Alan:İzmir","193"
"","","Göç Alan:Kahramanmaraş","38"
"","","Göç Alan:Karabük","359"
"","","Göç Alan:Karaman","30"
"","","Göç Alan:Kars","7"
"","","Göç Alan:Kastamonu","225"
"","","Göç Alan:Kayseri","44"
"","","Göç Alan:Kilis","7"
"","","Göç Alan:Kırıkkale","27"
"","","Göç Alan:Kırklareli","24"
"","","Göç Alan:Kırşehir","12"
"","","Göç Alan:Kocaeli","312"
"","","Göç Alan:Konya","94"
"","","Göç Alan:Kütahya","52"
"","","Göç Alan:Malatya","46"
"","","Göç Alan:Manisa","78"
"","","Göç Alan:Mardin","22"
"","","Göç Alan:Mersin","71"
"","","Göç Alan:Muğla","72"
"","","Göç Alan:Muş","15"
"","","Göç Alan:Nevşehir","10"
"","","Göç Alan:Niğde","7"
"","","Göç Alan:Ordu","78"
"","","Göç Alan:Osmaniye","27"
"","","Göç Alan:Rize","17"
"","","Göç Alan:Sakarya","163"
"","","Göç Alan:Samsun","132"
"","","Göç Alan:Şanlıurfa","102"
"","","Göç Alan:Siirt","2"
"","","Göç Alan:Sinop","34"
"","","Göç Alan:Şırnak","14"
"","","Göç Alan:Sivas","40"
"","","Göç Alan:Tekirdağ","168"
"","","Göç Alan:Tokat","42"
"","","Göç Alan:Trabzon","84"
"","","Göç Alan:Tunceli","4"
"","","Göç Alan:Uşak","12"
"","","Göç Alan:Van","11"
"","","Göç Alan:Yalova","47"
"","","Göç Alan:Yozgat","48"
"","","Göç Alan:Zonguldak","744"
"","Batman-72","Göç Alan:Adana","540"
"","","Göç Alan:Adıyaman","136"
"","","Göç Alan:Afyonkarahisar","77"
"","","Göç Alan:Ağrı","106"
"","","Göç Alan:Aksaray","71"
"","","Göç Alan:Amasya","22"
"","","Göç Alan:Ankara","850"
"","","Göç Alan:Antalya","919"
"","","Göç Alan:Ardahan","12"
"","","Göç Alan:Artvin","33"
"","","Göç Alan:Aydın","203"
"","","Göç Alan:Balıkesir","171"
"","","Göç Alan:Bartın","15"
"","","Göç Alan:Batman","0"
"","","Göç Alan:Bayburt","17"
"","","Göç Alan:Bilecik","27"
"","","Göç Alan:Bingöl","73"
"","","Göç Alan:Bitlis","334"
"","","Göç Alan:Bolu","73"
"","","Göç Alan:Burdur","39"
"","","Göç Alan:Bursa","460"
"","","Göç Alan:Çanakkale","80"
"","","Göç Alan:Çankırı","13"
"","","Göç Alan:Çorum","39"
"","","Göç Alan:Denizli","100"
"","","Göç Alan:Diyarbakır","1880"
"","","Göç Alan:Düzce","28"
"","","Göç Alan:Edirne","44"
"","","Göç Alan:Elazığ","196"
"","","Göç Alan:Erzincan","55"
"","","Göç Alan:Erzurum","100"
"","","Göç Alan:Eskişehir","140"
"","","Göç Alan:Gaziantep","382"
"","","Göç Alan:Giresun","52"
"","","Göç Alan:Gümüşhane","50"
"","","Göç Alan:Hakkari","49"
"","","Göç Alan:Hatay","230"
"","","Göç Alan:Iğdır","37"
"","","Göç Alan:Isparta","95"
"","","Göç Alan:İstanbul","6211"
"","","Göç Alan:İzmir","850"
"","","Göç Alan:Kahramanmaraş","182"
"","","Göç Alan:Karabük","34"
"","","Göç Alan:Karaman","45"
"","","Göç Alan:Kars","50"
"","","Göç Alan:Kastamonu","40"
"","","Göç Alan:Kayseri","126"
"","","Göç Alan:Kilis","39"
"","","Göç Alan:Kırıkkale","52"
"","","Göç Alan:Kırklareli","39"
"","","Göç Alan:Kırşehir","29"
"","","Göç Alan:Kocaeli","287"
"","","Göç Alan:Konya","350"
"","","Göç Alan:Kütahya","67"
"","","Göç Alan:Malatya","232"
"","","Göç Alan:Manisa","198"
"","","Göç Alan:Mardin","838"
"","","Göç Alan:Mersin","672"
"","","Göç Alan:Muğla","218"
"","","Göç Alan:Muş","355"
"","","Göç Alan:Nevşehir","32"
"","","Göç Alan:Niğde","38"
"","","Göç Alan:Ordu","37"
"","","Göç Alan:Osmaniye","84"
"","","Göç Alan:Rize","30"
"","","Göç Alan:Sakarya","84"
"","","Göç Alan:Samsun","80"
"","","Göç Alan:Şanlıurfa","226"
"","","Göç Alan:Siirt","1013"
"","","Göç Alan:Sinop","31"
"","","Göç Alan:Şırnak","249"
"","","Göç Alan:Sivas","66"
"","","Göç Alan:Tekirdağ","154"
"","","Göç Alan:Tokat","52"
"","","Göç Alan:Trabzon","49"
"","","Göç Alan:Tunceli","76"
"","","Göç Alan:Uşak","42"
"","","Göç Alan:Van","356"
"","","Göç Alan:Yalova","74"
"","","Göç Alan:Yozgat","38"
"","","Göç Alan:Zonguldak","42"
"","Bayburt-69","Göç Alan:Adana","64"
"","","Göç Alan:Adıyaman","15"
"","","Göç Alan:Afyonkarahisar","23"
"","","Göç Alan:Ağrı","67"
"","","Göç Alan:Aksaray","15"
"","","Göç Alan:Amasya","12"
"","","Göç Alan:Ankara","403"
"","","Göç Alan:Antalya","79"
"","","Göç Alan:Ardahan","5"
"","","Göç Alan:Artvin","19"
"","","Göç Alan:Aydın","45"
"","","Göç Alan:Balıkesir","78"
"","","Göç Alan:Bartın","6"
"","","Göç Alan:Batman","13"
"","","Göç Alan:Bayburt","0"
"","","Göç Alan:Bilecik","22"
"","","Göç Alan:Bingöl","10"
"","","Göç Alan:Bitlis","23"
"","","Göç Alan:Bolu","7"
"","","Göç Alan:Burdur","8"
"","","Göç Alan:Bursa","230"
"","","Göç Alan:Çanakkale","24"
"","","Göç Alan:Çankırı","8"
"","","Göç Alan:Çorum","38"
"","","Göç Alan:Denizli","11"
"","","Göç Alan:Diyarbakır","36"
"","","Göç Alan:Düzce","8"
"","","Göç Alan:Edirne","20"
"","","Göç Alan:Elazığ","33"
"","","Göç Alan:Erzincan","123"
"","","Göç Alan:Erzurum","210"
"","","Göç Alan:Eskişehir","65"
"","","Göç Alan:Gaziantep","43"
"","","Göç Alan:Giresun","95"
"","","Göç Alan:Gümüşhane","131"
"","","Göç Alan:Hakkari","5"
"","","Göç Alan:Hatay","50"
"","","Göç Alan:Iğdır","37"
"","","Göç Alan:Isparta","16"
"","","Göç Alan:İstanbul","1386"
"","","Göç Alan:İzmir","112"
"","","Göç Alan:Kahramanmaraş","39"
"","","Göç Alan:Karabük","7"
"","","Göç Alan:Karaman","7"
"","","Göç Alan:Kars","33"
"","","Göç Alan:Kastamonu","5"
"","","Göç Alan:Kayseri","55"
"","","Göç Alan:Kilis","8"
"","","Göç Alan:Kırıkkale","30"
"","","Göç Alan:Kırklareli","11"
"","","Göç Alan:Kırşehir","12"
"","","Göç Alan:Kocaeli","275"
"","","Göç Alan:Konya","100"
"","","Göç Alan:Kütahya","15"
"","","Göç Alan:Malatya","49"
"","","Göç Alan:Manisa","34"
"","","Göç Alan:Mardin","25"
"","","Göç Alan:Mersin","69"
"","","Göç Alan:Muğla","26"
"","","Göç Alan:Muş","12"
"","","Göç Alan:Nevşehir","22"
"","","Göç Alan:Niğde","17"
"","","Göç Alan:Ordu","71"
"","","Göç Alan:Osmaniye","24"
"","","Göç Alan:Rize","88"
"","","Göç Alan:Sakarya","43"
"","","Göç Alan:Samsun","164"
"","","Göç Alan:Şanlıurfa","28"
"","","Göç Alan:Siirt","3"
"","","Göç Alan:Sinop","19"
"","","Göç Alan:Şırnak","16"
"","","Göç Alan:Sivas","28"
"","","Göç Alan:Tekirdağ","60"
"","","Göç Alan:Tokat","64"
"","","Göç Alan:Trabzon","384"
"","","Göç Alan:Tunceli","5"
"","","Göç Alan:Uşak","14"
"","","Göç Alan:Van","25"
"","","Göç Alan:Yalova","56"
"","","Göç Alan:Yozgat","23"
"","","Göç Alan:Zonguldak","22"
"","Bilecik-11","Göç Alan:Adana","92"
"","","Göç Alan:Adıyaman","16"
"","","Göç Alan:Afyonkarahisar","119"
"","","Göç Alan:Ağrı","46"
"","","Göç Alan:Aksaray","14"
"","","Göç Alan:Amasya","21"
"","","Göç Alan:Ankara","589"
"","","Göç Alan:Antalya","222"
"","","Göç Alan:Ardahan","15"
"","","Göç Alan:Artvin","22"
"","","Göç Alan:Aydın","105"
"","","Göç Alan:Balıkesir","243"
"","","Göç Alan:Bartın","38"
"","","Göç Alan:Batman","29"
"","","Göç Alan:Bayburt","6"
"","","Göç Alan:Bilecik","0"
"","","Göç Alan:Bingöl","8"
"","","Göç Alan:Bitlis","22"
"","","Göç Alan:Bolu","52"
"","","Göç Alan:Burdur","20"
"","","Göç Alan:Bursa","1209"
"","","Göç Alan:Çanakkale","109"
"","","Göç Alan:Çankırı","26"
"","","Göç Alan:Çorum","20"
"","","Göç Alan:Denizli","69"
"","","Göç Alan:Diyarbakır","55"
"","","Göç Alan:Düzce","65"
"","","Göç Alan:Edirne","34"
"","","Göç Alan:Elazığ","34"
"","","Göç Alan:Erzincan","16"
"","","Göç Alan:Erzurum","46"
"","","Göç Alan:Eskişehir","1658"
"","","Göç Alan:Gaziantep","57"
"","","Göç Alan:Giresun","23"
"","","Göç Alan:Gümüşhane","32"
"","","Göç Alan:Hakkari","18"
"","","Göç Alan:Hatay","72"
"","","Göç Alan:Iğdır","34"
"","","Göç Alan:Isparta","39"
"","","Göç Alan:İstanbul","1719"
"","","Göç Alan:İzmir","219"
"","","Göç Alan:Kahramanmaraş","40"
"","","Göç Alan:Karabük","40"
"","","Göç Alan:Karaman","15"
"","","Göç Alan:Kars","29"
"","","Göç Alan:Kastamonu","55"
"","","Göç Alan:Kayseri","61"
"","","Göç Alan:Kilis","13"
"","","Göç Alan:Kırıkkale","31"
"","","Göç Alan:Kırklareli","51"
"","","Göç Alan:Kırşehir","15"
"","","Göç Alan:Kocaeli","434"
"","","Göç Alan:Konya","131"
"","","Göç Alan:Kütahya","321"
"","","Göç Alan:Malatya","32"
"","","Göç Alan:Manisa","97"
"","","Göç Alan:Mardin","25"
"","","Göç Alan:Mersin","95"
"","","Göç Alan:Muğla","79"
"","","Göç Alan:Muş","18"
"","","Göç Alan:Nevşehir","8"
"","","Göç Alan:Niğde","21"
"","","Göç Alan:Ordu","36"
"","","Göç Alan:Osmaniye","37"
"","","Göç Alan:Rize","27"
"","","Göç Alan:Sakarya","440"
"","","Göç Alan:Samsun","78"
"","","Göç Alan:Şanlıurfa","78"
"","","Göç Alan:Siirt","7"
"","","Göç Alan:Sinop","18"
"","","Göç Alan:Şırnak","27"
"","","Göç Alan:Sivas","43"
"","","Göç Alan:Tekirdağ","88"
"","","Göç Alan:Tokat","41"
"","","Göç Alan:Trabzon","52"
"","","Göç Alan:Tunceli","27"
"","","Göç Alan:Uşak","38"
"","","Göç Alan:Van","67"
"","","Göç Alan:Yalova","83"
"","","Göç Alan:Yozgat","16"
"","","Göç Alan:Zonguldak","67"
"","Bingöl-12","Göç Alan:Adana","384"
"","","Göç Alan:Adıyaman","93"
"","","Göç Alan:Afyonkarahisar","59"
"","","Göç Alan:Ağrı","59"
"","","Göç Alan:Aksaray","31"
"","","Göç Alan:Amasya","28"
"","","Göç Alan:Ankara","605"
"","","Göç Alan:Antalya","174"
"","","Göç Alan:Ardahan","25"
"","","Göç Alan:Artvin","20"
"","","Göç Alan:Aydın","82"
"","","Göç Alan:Balıkesir","86"
"","","Göç Alan:Bartın","19"
"","","Göç Alan:Batman","67"
"","","Göç Alan:Bayburt","11"
"","","Göç Alan:Bilecik","24"
"","","Göç Alan:Bingöl","0"
"","","Göç Alan:Bitlis","92"
"","","Göç Alan:Bolu","29"
"","","Göç Alan:Burdur","28"
"","","Göç Alan:Bursa","327"
"","","Göç Alan:Çanakkale","53"
"","","Göç Alan:Çankırı","6"
"","","Göç Alan:Çorum","36"
"","","Göç Alan:Denizli","44"
"","","Göç Alan:Diyarbakır","1198"
"","","Göç Alan:Düzce","32"
"","","Göç Alan:Edirne","24"
"","","Göç Alan:Elazığ","1197"
"","","Göç Alan:Erzincan","97"
"","","Göç Alan:Erzurum","168"
"","","Göç Alan:Eskişehir","43"
"","","Göç Alan:Gaziantep","152"
"","","Göç Alan:Giresun","53"
"","","Göç Alan:Gümüşhane","35"
"","","Göç Alan:Hakkari","43"
"","","Göç Alan:Hatay","123"
"","","Göç Alan:Iğdır","57"
"","","Göç Alan:Isparta","35"
"","","Göç Alan:İstanbul","3183"
"","","Göç Alan:İzmir","304"
"","","Göç Alan:Kahramanmaraş","138"
"","","Göç Alan:Karabük","30"
"","","Göç Alan:Karaman","15"
"","","Göç Alan:Kars","43"
"","","Göç Alan:Kastamonu","38"
"","","Göç Alan:Kayseri","130"
"","","Göç Alan:Kilis","12"
"","","Göç Alan:Kırıkkale","26"
"","","Göç Alan:Kırklareli","30"
"","","Göç Alan:Kırşehir","21"
"","","Göç Alan:Kocaeli","212"
"","","Göç Alan:Konya","174"
"","","Göç Alan:Kütahya","53"
"","","Göç Alan:Malatya","559"
"","","Göç Alan:Manisa","80"
"","","Göç Alan:Mardin","88"
"","","Göç Alan:Mersin","194"
"","","Göç Alan:Muğla","105"
"","","Göç Alan:Muş","263"
"","","Göç Alan:Nevşehir","30"
"","","Göç Alan:Niğde","14"
"","","Göç Alan:Ordu","35"
"","","Göç Alan:Osmaniye","85"
"","","Göç Alan:Rize","32"
"","","Göç Alan:Sakarya","72"
"","","Göç Alan:Samsun","88"
"","","Göç Alan:Şanlıurfa","420"
"","","Göç Alan:Siirt","38"
"","","Göç Alan:Sinop","32"
"","","Göç Alan:Şırnak","48"
"","","Göç Alan:Sivas","71"
"","","Göç Alan:Tekirdağ","66"
"","","Göç Alan:Tokat","83"
"","","Göç Alan:Trabzon","50"
"","","Göç Alan:Tunceli","65"
